Offer_Id,Entitlement_Name,Entitlement_Parent_Name,Partial_PDP,Needs_Base_Game,Base_Game_Rows,Bundle,Bundle_rows,Game_Library_Image_Name
Origin.OFR.50.0001894,STAR WARS™: The Old Republic™ - Knights of the Eternal Throne – Origin Eternal Empire Pack,Star Wars™: The Old Republic™ Digital Starter Pack,/store/star-wars/star-wars-the-old-republic,FALSE,,FALSE,,STAR WARS™: The Old Republic™ - Knights of the Eternal Throne – Origin Eternal Empire Pack
Origin.OFR.50.0001211,STAR WARS™ Battlefront™ Ultimate Edition,STAR WARS™ Battlefront™ Ultimate Edition,/store/star-wars/star-wars-battlefront,FALSE,,FALSE,,STAR WARS™ Battlefront™ Ultimate Edition
Origin.OFR.50.0001167,STAR WARS™ Battlefront™ Outer Rim,STAR WARS™ Battlefront™ Outer Rim,/store/star-wars/star-wars-battlefront/expansion/star-wars-battlefront-outer-rim,TRUE,532,FALSE,,STAR WARS™ Battlefront™ Outer Rim
Origin.OFR.50.0001173,STAR WARS™ Battlefront™ Season Pass,STAR WARS™ Battlefront™ Season Pass,/store/star-wars/star-wars-battlefront/expansion/star-wars-battlefront-season-pass,TRUE,532,FALSE,,STAR WARS™ Battlefront™ Season Pass
Origin.OFR.50.0001168,STAR WARS™ Battlefront™ Bespin,STAR WARS™ Battlefront™ Bespin,/store/star-wars/star-wars-battlefront/expansion/star-wars-battlefront-bespin,TRUE,532,FALSE,,STAR WARS™ Battlefront™ Bespin
Origin.OFR.50.0001169,STAR WARS™ Battlefront™ Death Star,STAR WARS™ Battlefront™ Death Star,/store/star-wars/star-wars-battlefront/expansion/star-wars-battlefront-death-star,TRUE,532,FALSE,,STAR WARS™ Battlefront™ Death Star
Origin.OFR.50.0001170,STAR WARS™ Battlefront™ Rogue One™: Scarif,STAR WARS™ Battlefront™ Rogue One™: Scarif,/store/star-wars/star-wars-battlefront/expansion/star-wars-battlefront-rogue-one-scarif,TRUE,532,FALSE,,STAR WARS™ Battlefront™ Rogue One™: Scarif
Origin.OFR.50.0000926,STAR WARS™ Battlefront™ Deluxe Edition Content,STAR WARS™ Battlefront™ Deluxe Edition Content,/store/star-wars/star-wars-battlefront/addon/star-wars-battlefront-deluxe-edition-content,TRUE,532,FALSE,,STAR WARS™ Battlefront™ Deluxe Edition Content
Origin.OFR.50.0001270,STAR WARS™ Battlefront™ Survivalist Upgrade Pack,STAR WARS™ Battlefront™ Survivalist Upgrade Pack,/store/star-wars/star-wars-battlefront/addon/star-wars-battlefront-survivalist-upgrade-pack,TRUE,532,FALSE,,STAR WARS™ Battlefront™ Survivalist Upgrade Pack
Origin.OFR.50.0001271,STAR WARS™ Battlefront™ Ultimate Upgrade Pack,STAR WARS™ Battlefront™ Ultimate Upgrade Pack,/store/star-wars/star-wars-battlefront/addon/star-wars-battlefront-ultimate-upgrade-pack,TRUE,532,FALSE,,STAR WARS™ Battlefront™ Ultimate Upgrade Pack
Origin.OFR.50.0001272,STAR WARS™ Battlefront™ Bodyguard Upgrade Pack,STAR WARS™ Battlefront™ Bodyguard Upgrade Pack,/store/star-wars/star-wars-battlefront/addon/star-wars-battlefront-bodyguard-upgrade-pack,TRUE,532,FALSE,,STAR WARS™ Battlefront™ Bodyguard Upgrade Pack
Origin.OFR.50.0001273,STAR WARS™ Battlefront™ Scout Upgrade Pack,STAR WARS™ Battlefront™ Scout Upgrade Pack,/store/star-wars/star-wars-battlefront/addon/star-wars-battlefront-scout-upgrade-pack,TRUE,532,FALSE,,STAR WARS™ Battlefront™ Scout Upgrade Pack
Origin.OFR.50.0001274,STAR WARS™ Battlefront™ Sharpshooter Upgrade Pack,STAR WARS™ Battlefront™ Sharpshooter Upgrade Pack,/store/star-wars/star-wars-battlefront/addon/star-wars-battlefront-sharpshooter-upgrade-pack,TRUE,532,FALSE,,STAR WARS™ Battlefront™ Sharpshooter Upgrade Pack
Origin.OFR.50.0001275,STAR WARS™ Battlefront™ Bounty Hunter Upgrade Pack,STAR WARS™ Battlefront™ Bounty Hunter Upgrade Pack,/store/star-wars/star-wars-battlefront/addon/star-wars-battlefront-bounty-hunter-upgrade-pack,TRUE,532,FALSE,,STAR WARS™ Battlefront™ Bounty Hunter Upgrade Pack
Origin.OFR.50.0002148,STAR WARS™ Battlefront™ II,STAR WARS™ Battlefront™ II,/store/star-wars/star-wars-battlefront-2,FALSE,,FALSE,,STAR WARS™ Battlefront™ II
OFB-EAST:48216,Starflight™ 1,Starflight™ 1,/store/starflight/starflight,FALSE,,FALSE,,Starflight™ 1
OFB-EAST:50648,Starflight™ 2,Starflight™ 2,/store/starflight/starflight-2,FALSE,,FALSE,,Starflight™ 2
Origin.OFR.50.0002355,SteamWorld Dig,SteamWorld Dig,/store/steamworld/steamworld-dig,FALSE,,FALSE,,SteamWorld Dig
Origin.OFR.50.0002356,SteamWorld Heist,SteamWorld Heist,/store/steamworld/steamworld-heist,FALSE,,FALSE,,SteamWorld Heist
Origin.OFR.50.0002357,SteamWorld Dig 2,SteamWorld Dig 2,/store/steamworld/steamworld-dig-2,FALSE,,FALSE,,SteamWorld Dig 2
OFB-EAST:54723,Stronghold 3 Gold,Stronghold 3 Gold,/store/stronghold/stronghold-3,FALSE,,FALSE,,Stronghold 3 Gold
Origin.OFR.50.0002349,Sundered,Sundered,/store/sundered/sundered,FALSE,,FALSE,,Sundered
Origin.OFR.50.0002352,Sundered Deluxe Edition,Sundered,/store/sundered/sundered,FALSE,,FALSE,,Sundered Deluxe Edition
Origin.OFR.50.0002353,Sundered Original Soundtrack,Sundered Original Soundtrack,/store/sundered/sundered/addon/sundered-original-soundtrack,TRUE,552,FALSE,,Sundered Original Soundtrack
Origin.OFR.50.0001959,Syberia II,Syberia II,/store/syberia/syberia-2,FALSE,,FALSE,,Syberia II
Origin.OFR.50.0002509,Syberia 3 Complete Journey,Syberia 3 Complete Journey,/store/syberia/syberia-3,FALSE,,FALSE,,Syberia 3 Complete Journey
Origin.OFR.50.0002510,Syberia 3 Complete Journey Deluxe Edition,Syberia 3 Complete Journey,/store/syberia/syberia-3,FALSE,,FALSE,,Syberia 3 Complete Journey Deluxe Edition
OFB-EAST:60531,Syndicate™ (1993),Syndicate™ (1993),/store/syndicate/syndicate-1993,FALSE,,FALSE,,Syndicate™ (1993)
OFB-EAST:60978,Syndicate™,Syndicate™,/store/syndicate/syndicate,FALSE,,FALSE,,Syndicate™
Origin.OFR.50.0000471,Tales from the Dragon Mountain 2: The Lair,Tales from the Dragon Mountain 2: The Lair,/store/tales-from-the-dragon-mountain/tales-from-the-dragon-mountain-the-lair,FALSE,,FALSE,,Tales from the Dragon Mountain 2: The Lair
OFB-EAST:109545106,The Sims™ 3 World Adventures Expansion Pack,The Sims™ 3 World Adventures Expansion Pack,/store/the-sims/the-sims-3/expansion/the-sims-3-world-adventures-expansion-pack,TRUE,594,FALSE,,The Sims™ 3 World Adventures Expansion Pack
Origin.OFR.50.0001226,The Sims™ 3 Ambitions,The Sims™ 3 Ambitions,/store/the-sims/the-sims-3/expansion/the-sims-3-ambitions,TRUE,594,FALSE,,The Sims™ 3 Ambitions
Origin.OFR.50.0001227,The Sims™ 3 Late Night Expansion Pack,The Sims™ 3 Late Night Expansion Pack,/store/the-sims/the-sims-3/expansion/the-sims-3-late-night-expansion-pack,TRUE,594,FALSE,,The Sims™ 3 Late Night Expansion Pack
Origin.OFR.50.0001228,The Sims™ 3 Generations,The Sims™ 3 Generations,/store/the-sims/the-sims-3/expansion/the-sims-3-generations,TRUE,594,FALSE,,The Sims™ 3 Generations
OFB-EAST:60968,The Sims™ 3 Pets,The Sims™ 3 Pets,/store/the-sims/the-sims-3/expansion/the-sims-3-pets,TRUE,594,FALSE,,The Sims™ 3 Pets
Origin.OFR.50.0000058,The Sims™ 3 Island Paradise,The Sims™ 3 Island Paradise,/store/the-sims/the-sims-3/expansion/the-sims-3-island-paradise,TRUE,594,FALSE,,The Sims™ 3 Island Paradise
OFB-EAST:60964,The Sims™ 3 Seasons,The Sims™ 3 Seasons,/store/the-sims/the-sims-3/expansion/the-sims-3-seasons,TRUE,594,FALSE,,The Sims™ 3 Seasons
OFB-EAST:60970,The Sims™ 3 Showtime,The Sims™ 3 Showtime,/store/the-sims/the-sims-3/expansion/the-sims-3-showtime,TRUE,594,FALSE,,The Sims™ 3 Showtime
OFB-EAST:60984,The Sims™ 3 Supernatural,The Sims™ 3 Supernatural,/store/the-sims/the-sims-3/expansion/the-sims-3-supernatural,TRUE,594,FALSE,,The Sims™ 3 Supernatural
Origin.OFR.50.0000013,The Sims™ 3 University Life,The Sims™ 3 University Life,/store/the-sims/the-sims-3/expansion/the-sims-3-university-life,TRUE,594,FALSE,,The Sims™ 3 University Life
Origin.OFR.50.0000167,The Sims™ 3 Into the Future,The Sims™ 3 Into the Future,/store/the-sims/the-sims-3/expansion/the-sims-3-into-the-future,TRUE,594,FALSE,,The Sims™ 3 Into the Future
DR:284184500,The Sims™ 3 Expansion Bundle,The Sims™ 3 Expansion Bundle,/store/the-sims/the-sims-3/expansion/the-sims-3-expansion-bundle,TRUE,594,TRUE,"561,564",The Sims™ 3 Expansion Bundle
DR:178231500,1000 SimPoints,The Sims 3 SimPoints,/store/the-sims/the-sims-3/currency,TRUE,594,FALSE,,1000 SimPoints
DR:178231600,2040 SimPoints,The Sims 3 SimPoints,/store/the-sims/the-sims-3/currency,TRUE,594,FALSE,,2040 SimPoints
DR:178231700,5000 SimPoints,The Sims 3 SimPoints,/store/the-sims/the-sims-3/currency,TRUE,594,FALSE,,5000 SimPoints
DR:224980900,10600 SimPoints,The Sims 3 SimPoints,/store/the-sims/the-sims-3/currency,TRUE,594,FALSE,,10600 SimPoints
DR:232473600,24360 SimPoints,The Sims 3 SimPoints,/store/the-sims/the-sims-3/currency,TRUE,594,FALSE,,24360 SimPoints
DR:156751300,The Sims™ 3 High-End Loft Stuff,The Sims™ 3 High-End Loft Stuff,/store/the-sims/the-sims-3/addon/the-sims-3-high-end-loft-stuff,TRUE,594,FALSE,,The Sims™ 3 High-End Loft Stuff
DR:191313700,The Sims™ 3 Fast Lane Stuff,The Sims™ 3 Fast Lane Stuff,/store/the-sims/the-sims-3/addon/the-sims-3-fast-lane-stuff,TRUE,594,FALSE,,The Sims™ 3 Fast Lane Stuff
DR:215625800,The Sims™ 3 Outdoor Living Stuff,The Sims™ 3 Outdoor Living Stuff,/store/the-sims/the-sims-3/addon/the-sims-3-outdoor-living-stuff,TRUE,594,FALSE,,The Sims™ 3 Outdoor Living Stuff
DR:226584700,The Sims™ 3 Barnacle Bay,The Sims™ 3 Barnacle Bay,/store/the-sims/the-sims-3/addon/the-sims-3-barnacle-bay,TRUE,594,FALSE,,The Sims™ 3 Barnacle Bay
DR:227821700,The Sims™ 3 Town Life Stuff,The Sims™ 3 Town Life Stuff,/store/the-sims/the-sims-3/addon/the-sims-3-town-life-stuff,TRUE,594,FALSE,,The Sims™ 3 Town Life Stuff
DR:231553700,The Sims™ 3 Master Suite Stuff,The Sims™ 3 Master Suite Stuff,/store/the-sims/the-sims-3/addon/the-sims-3-master-suite-stuff,TRUE,594,FALSE,,The Sims™ 3 Master Suite Stuff
DR:245522300,The Sims™ 3 Hidden Springs,The Sims™ 3 Hidden Springs,/store/the-sims/the-sims-3/addon/the-sims-3-hidden-springs,TRUE,594,FALSE,,The Sims™ 3 Hidden Springs
DR:260911200,The Sims™ 3 Monte Vista,The Sims™ 3 Monte Vista,/store/the-sims/the-sims-3/addon/the-sims-3-monte-vista,TRUE,594,FALSE,,The Sims™ 3 Monte Vista
OFB-EAST:109550910,The Sims™ 3 Dragon Valley,The Sims™ 3 Dragon Valley,/store/the-sims/the-sims-3/addon/the-sims-3-dragon-valley,TRUE,594,FALSE,,The Sims™ 3 Dragon Valley
OFB-EAST:43769,The Sims™ 3 Diesel Stuff,The Sims™ 3 Diesel Stuff,/store/the-sims/the-sims-3/addon/the-sims-3-diesel-stuff,TRUE,594,FALSE,,The Sims™ 3 Diesel Stuff
OFB-EAST:60962,"The Sims™ 3 70s, 80s, & 90s Stuff","The Sims™ 3 70s, 80s, & 90s Stuff",/store/the-sims/the-sims-3/addon/the-sims-3-70s-80s--90s-stuff,TRUE,594,FALSE,,"The Sims™ 3 70s, 80s, & 90s Stuff"
Origin.OFR.50.0000124,The Sims™ 3 Movie Stuff,The Sims™ 3 Movie Stuff,/store/the-sims/the-sims-3/addon/the-sims-3-movie-stuff,TRUE,594,FALSE,,The Sims™ 3 Movie Stuff
Origin.OFR.50.0000434,The Sims™ 3 Roaring Heights,The Sims™ 3 Roaring Heights,/store/the-sims/the-sims-3/addon/the-sims-3-roaring-heights,TRUE,594,FALSE,,The Sims™ 3 Roaring Heights
Origin.OFR.50.0001266,The Sims™ 3 Dragon Valley Gold Edition,The Sims™ 3 Dragon Valley Gold Edition,/store/the-sims/the-sims-3/addon/the-sims-3-dragon-valley-gold-edition,TRUE,594,FALSE,,The Sims™ 3 Dragon Valley Gold Edition
Origin.OFR.50.0001267,The Sims™ 3 Roaring Heights Gold Edition,The Sims™ 3 Roaring Heights Gold Edition,/store/the-sims/the-sims-3/addon/the-sims-3-roaring-heights-gold-edition,TRUE,594,FALSE,,The Sims™ 3 Roaring Heights Gold Edition
DR:279272900,The Sims™ 3 Worlds Bundle,The Sims™ 3 Worlds Bundle,/store/the-sims/the-sims-3/addon/the-sims-3-worlds-bundle,TRUE,594,TRUE,"584,585",The Sims™ 3 Worlds Bundle
OFB-EAST:64312,The Sims™ 3 Starter Pack,The Sims™ 3 Starter Pack,/store/the-sims/the-sims-3,FALSE,,FALSE,,The Sims™ 3 Starter Pack
OFB-EAST:60771,The Sims Medieval™ Deluxe Pack,The Sims Medieval™ Deluxe Pack,/store/the-sims/the-sims-medieval,FALSE,,FALSE,,The Sims Medieval™ Deluxe Pack
OFB-EAST:109552299,The Sims™ 4,The Sims™ 4,/store/the-sims/the-sims-4,FALSE,,FALSE,,The Sims™ 4
OFB-EAST:109552414,The Sims™ 4 Digital Deluxe,The Sims™ 4,/store/the-sims/the-sims-4,FALSE,,FALSE,,The Sims™ 4 Digital Deluxe
Origin.OFR.50.0002407,The Sims™ 4 Plus Cats & Dogs Bundle,The Sims™ 4,/store/the-sims/the-sims-4,FALSE,,FALSE,,The Sims™ 4 Plus Cats & Dogs Bundle
SIMS4.OFF.SOLP.0x0000000000011AC5,The Sims™ 4 Get to Work,The Sims™ 4 Get to Work,/store/the-sims/the-sims-4/expansion/the-sims-4-get-to-work,TRUE,596,FALSE,,The Sims™ 4 Get to Work
SIMS4.OFF.SOLP.0x00000000000170FF,The Sims™ 4 Get Together,The Sims™ 4 Get Together,/store/the-sims/the-sims-4/expansion/the-sims-4-get-together,TRUE,596,FALSE,,The Sims™ 4 Get Together
SIMS4.OFF.SOLP.0x000000000001D5ED,The Sims™ 4 City Living,The Sims™ 4 City Living,/store/the-sims/the-sims-4/expansion/the-sims-4-city-living,TRUE,596,FALSE,,The Sims™ 4 City Living
SIMS4.OFF.SOLP.0x000000000002714B,The Sims™ 4 Cats & Dogs,The Sims™ 4 Cats & Dogs,/store/the-sims/the-sims-4/expansion/the-sims-4-cats-and-dogs,TRUE,596,FALSE,,The Sims™ 4 Cats & Dogs
SIMS4.OFF.SOLP.0x000000000000AB5C,The Sims™ 4 Digital Deluxe Upgrade,The Sims™ 4 Digital Deluxe Upgrade,/store/the-sims/the-sims-4/addon/the-sims-4-digital-deluxe-upgrade,TRUE,596,FALSE,,The Sims™ 4 Digital Deluxe Upgrade
SIMS4.OFF.SOLP.0x0000000000011A4B,The Sims™ 4 Outdoor Retreat,The Sims™ 4 Outdoor Retreat,/store/the-sims/the-sims-4/addon/the-sims-4-outdoor-retreat,TRUE,596,FALSE,,The Sims™ 4 Outdoor Retreat
SIMS4.OFF.SOLP.0x000000000001266C,The Sims™ 4 Holiday Celebration Pack,The Sims™ 4 Holiday Celebration Pack,/store/the-sims/the-sims-4/addon/holiday-celebration-pack,TRUE,596,FALSE,,The Sims™ 4 Holiday Celebration Pack
SIMS4.OFF.SOLP.0x0000000000016390,The Sims™ 4 Luxury Party Stuff,The Sims™ 4 Luxury Party Stuff,/store/the-sims/the-sims-4/addon/the-sims-4-luxury-party-stuff,TRUE,596,FALSE,,The Sims™ 4 Luxury Party Stuff
SIMS4.OFF.SOLP.0x0000000000016B37,The Sims™ 4 Perfect Patio Stuff,The Sims™ 4 Perfect Patio Stuff,/store/the-sims/the-sims-4/addon/the-sims-4-perfect-patio-stuff,TRUE,596,FALSE,,The Sims™ 4 Perfect Patio Stuff
SIMS4.OFF.SOLP.0x0000000000016C2A,The Sims™ 4 Spa Day,The Sims™ 4 Spa Day,/store/the-sims/the-sims-4/addon/the-sims-4-spa-day,TRUE,596,FALSE,,The Sims™ 4 Spa Day
SIMS4.OFF.SOLP.0x0000000000018B66,The Sims™ 4 Cool Kitchen Stuff,The Sims™ 4 Cool Kitchen Stuff,/store/the-sims/the-sims-4/addon/the-sims-4-cool-kitchen-stuff,TRUE,596,FALSE,,The Sims™ 4 Cool Kitchen Stuff
SIMS4.OFF.SOLP.0x0000000000019B59,The Sims™ 4 Spooky Stuff,The Sims™ 4 Spooky Stuff,/store/the-sims/the-sims-4/addon/the-sims-4-spooky-stuff,TRUE,596,FALSE,,The Sims™ 4 Spooky Stuff
SIMS4.OFF.SOLP.0x000000000001A9A7,The Sims™ 4 Movie Hangout Stuff,The Sims™ 4 Movie Hangout Stuff,/store/the-sims/the-sims-4/addon/the-sims-4-movie-hangout-stuff,TRUE,596,FALSE,,The Sims™ 4 Movie Hangout Stuff
SIMS4.OFF.SOLP.0x000000000001C03A,The Sims™ 4 Dine Out,The Sims™ 4 Dine Out,/store/the-sims/the-sims-4/addon/the-sims-4-dine-out,TRUE,596,FALSE,,The Sims™ 4 Dine Out
SIMS4.OFF.SOLP.0x000000000001C04E,The Sims™ 4 Romantic Garden Stuff,The Sims™ 4 Romantic Garden Stuff,/store/the-sims/the-sims-4/addon/the-sims-4-romantic-garden-stuff,TRUE,596,FALSE,,The Sims™ 4 Romantic Garden Stuff
SIMS4.OFF.SOLP.0x000000000001D5F2,The Sims™ 4 Kids Room Stuff,The Sims™ 4 Kids Room Stuff,/store/the-sims/the-sims-4/addon/the-sims-4-kids-room-stuff,TRUE,596,FALSE,,The Sims™ 4 Kids Room Stuff
SIMS4.OFF.SOLP.0x0000000000020176,The Sims™ 4 Backyard Stuff,The Sims™ 4 Backyard Stuff,/store/the-sims/the-sims-4/addon/the-sims-4-backyard-stuff,TRUE,596,FALSE,,The Sims™ 4 Backyard Stuff
SIMS4.OFR.50.0000053,Super Duper Sims Test Offer: Discounted,Super Duper Sims Test Offer: Discounted,/store/the-sims/the-sims-4/addon/super-duper-sims-test-offer-discounted,TRUE,596,FALSE,,Super Duper Sims Test Offer: Discounted
Origin.OFR.50.0001824,"The Sims™ 4 Bundle - Get to Work, Outdoor Retreat, Luxury Party Stuff","The Sims™ 4 Bundle - Get to Work, Outdoor Retreat, Luxury Party Stuff",/store/the-sims/the-sims-4/addon/the-sims-4-bundle--get-to-work-outdoor-retreat-luxury-party-stuff,TRUE,596,TRUE,"599,604,606","The Sims™ 4 Bundle - Get to Work, Outdoor Retreat, Luxury Party Stuff"
SIMS4.OFF.SOLP.0x0000000000022C32,The Sims™ 4 Vintage Glamour Stuff,The Sims™ 4 Vintage Glamour Stuff,/store/the-sims/the-sims-4/addon/the-sims-4-vintage-glamour-stuff,TRUE,596,FALSE,,The Sims™ 4 Vintage Glamour Stuff
Origin.OFR.50.0001827,"The Sims™ 4 Bundle - Get Together, Spa Day, Movie Hangout Stuff","The Sims™ 4 Bundle - Get Together, Spa Day, Movie Hangout Stuff",/store/the-sims/the-sims-4/addon/the-sims-4-bundle--get-together-spa-day-movie-hangout-stuff,TRUE,596,TRUE,"600,608,611","The Sims™ 4 Bundle - Get Together, Spa Day, Movie Hangout Stuff"
SIMS4.OFF.SOLP.0x000000000002376D,The Sims™ 4 Vampires,The Sims™ 4 Vampires,/store/the-sims/the-sims-4/addon/the-sims-4-vampires,TRUE,596,FALSE,,The Sims™ 4 Vampires
SIMS4.OFF.SOLP.0x0000000000027128,The Sims™ 4 Bowling Night Stuff,The Sims™ 4 Bowling Night Stuff,/store/the-sims/the-sims-4/addon/the-sims-4-bowling-night-stuff,TRUE,596,FALSE,,The Sims™ 4 Bowling Night Stuff
SIMS4.OFF.SOLP.0x0000000000027890,The Sims™ 4 Parenthood,The Sims™ 4 Parenthood,/store/the-sims/the-sims-4/addon/the-sims-4-parenthood,TRUE,596,FALSE,,The Sims™ 4 Parenthood
SIMS4.OFF.SOLP.0x0000000000028FE2,The Sims™ 4 Fitness Stuff,The Sims™ 4 Fitness Stuff,/store/the-sims/the-sims-4/addon/the-sims-4-fitness-stuff,TRUE,596,FALSE,,The Sims™ 4 Fitness Stuff
Origin.OFR.50.0002346,"The Sims™ 4 Bundle - City Living, Dine Out, Bowling Night Stuff","The Sims™ 4 Bundle - City Living, Dine Out, Bowling Night Stuff",/store/the-sims/the-sims-4/addon/the-sims-4-bundle--city-living-dine-out-bowling-night-stuff,TRUE,596,TRUE,"601,612,621","The Sims™ 4 Bundle - City Living, Dine Out, Bowling Night Stuff"
SIMS4.OFF.SOLP.0x000000000002A4FE,The Sims™ 4 Toddler Stuff,The Sims™ 4 Toddler Stuff,/store/the-sims/the-sims-4/addon/the-sims-4-toddler-stuff,TRUE,596,FALSE,,The Sims™ 4 Toddler Stuff
SIMS4.OFF.SOLP.0x000000000002CA06,The Sims™ 4 Laundry Day Stuff,The Sims™ 4 Laundry Day Stuff,/store/the-sims/the-sims-4/addon/the-sims-4-laundry-day-stuff,TRUE,596,FALSE,,The Sims™ 4 Laundry Day Stuff
SIMS4.OFF.SOLP.0x000000000002B073,The Sims™ 4 Jungle Adventure,The Sims™ 4 Jungle Adventure,/store/the-sims/the-sims-4/addon/the-sims-4-jungle-adventure,TRUE,596,FALSE,,The Sims™ 4 Jungle Adventure
SIMS4.OFF.SOLP.0x000000000002EA24,The Sims™ 4 My First Pet Stuff,The Sims™ 4 My First Pet Stuff,/store/the-sims/the-sims-4/addon/the-sims-4-my-first-pet-stuff,TRUE,"596,602",FALSE,,The Sims™ 4 My First Pet Stuff
Origin.OFR.50.0002190,The Surge,The Surge,/store/the-surge/the-surge,FALSE,,FALSE,,The Surge
Origin.OFR.50.0002257,The Surge - CREO Special Employee Kit,The Surge - CREO Special Employee Kit,/store/the-surge/the-surge/addon/the-surge--creo-special-employee-kit,TRUE,629,FALSE,,The Surge - CREO Special Employee Kit
Origin.OFR.50.0002584,The Witness,The Witness,/store/the-witness/the-witness,FALSE,,FALSE,,The Witness
Origin.OFR.50.0000500,Theme Hospital™,Theme Hospital™,/store/theme/theme-hospital,FALSE,,FALSE,,Theme Hospital™
Origin.OFR.50.0001235,This War of Mine™,This War of Mine™,/store/this-war-of-mine/this-war-of-mine,FALSE,,FALSE,,This War of Mine™
Origin.OFR.50.0001258,This War of Mine™ - War Child Charity DLC Rank 1,This War of Mine™ - War Child Charity DLC Rank 1,/store/this-war-of-mine/this-war-of-mine/addon/this-war-of-mine--war-child-charity-dlc-rank-1,TRUE,633,FALSE,,This War of Mine™ - War Child Charity DLC Rank 1
Origin.OFR.50.0001268,This War of Mine™ - War Child Charity DLC Rank 2,This War of Mine™ - War Child Charity DLC Rank 2,/store/this-war-of-mine/this-war-of-mine/addon/this-war-of-mine--war-child-charity-dlc-rank-2,TRUE,633,FALSE,,This War of Mine™ - War Child Charity DLC Rank 2
Origin.OFR.50.0001269,This War of Mine™ - War Child Charity DLC Rank 3,This War of Mine™ - War Child Charity DLC Rank 3,/store/this-war-of-mine/this-war-of-mine/addon/this-war-of-mine--war-child-charity-dlc-rank-3,TRUE,633,FALSE,,This War of Mine™ - War Child Charity DLC Rank 3
Origin.OFR.50.0001587,This War of Mine™: The Little Ones DLC,This War of Mine™: The Little Ones DLC,/store/this-war-of-mine/this-war-of-mine/addon/this-war-of-mine-the-little-ones-dlc,TRUE,633,FALSE,,This War of Mine™: The Little Ones DLC
Origin.OFR.50.0001829,Titan Quest Anniversary Edition,Titan Quest Anniversary Edition,/store/titan-quest/titan-quest,FALSE,,FALSE,,Titan Quest Anniversary Edition
Origin.OFR.50.0000739,Titanfall™ Deluxe Edition,Titanfall™ Deluxe Edition,/store/titanfall/titanfall,FALSE,,FALSE,,Titanfall™ Deluxe Edition
Origin.OFR.50.0000440,Titanfall™ Expedition,Titanfall™ Expedition,/store/titanfall/titanfall/expansion/titanfall-expedition,TRUE,640,FALSE,,Titanfall™ Expedition
Origin.OFR.50.0000446,Titanfall™ Season Pass,Titanfall™ Season Pass,/store/titanfall/titanfall/expansion/titanfall-season-pass,TRUE,640,FALSE,,Titanfall™ Season Pass
Origin.OFR.50.0000447,Titanfall™ IMC Rising,Titanfall™ IMC Rising,/store/titanfall/titanfall/expansion/titanfall-imc-rising,TRUE,640,FALSE,,Titanfall™ IMC Rising
Origin.OFR.50.0000448,Titanfall™ Frontier's Edge,Titanfall™ Frontier's Edge,/store/titanfall/titanfall/expansion/titanfall-frontiers-edge,TRUE,640,FALSE,,Titanfall™ Frontier's Edge
Origin.OFR.50.0000457,The Final Hours of Titanfall™,The Final Hours of Titanfall™,/store/titanfall/titanfall/addon/the-final-hours-of-titanfall,TRUE,640,FALSE,,The Final Hours of Titanfall™
Origin.OFR.50.0001452,Titanfall™ 2,Titanfall™ 2,/store/titanfall/titanfall-2,FALSE,,FALSE,,Titanfall™ 2
Origin.OFR.50.0002304,Titanfall™ 2: Ultimate Edition,Titanfall™ 2,/store/titanfall/titanfall-2,FALSE,,FALSE,,Titanfall™ 2: Deluxe Edition
Origin.OFR.50.0001465,Titanfall™ 2 Nitro Scorch Pack,Titanfall™ 2 Nitro Scorch Pack,/store/titanfall/titanfall-2/addon/titanfall-2-nitro-scorch-pack,TRUE,645,FALSE,,Titanfall™ 2 Nitro Scorch Pack
Origin.OFR.50.0001883,Titanfall™ 2: Angel City's Most Wanted Bundle,Titanfall™ 2: Angel City's Most Wanted Bundle,/store/titanfall/titanfall-2/addon/titanfall-2-angel-citys-most-wanted-bundle,TRUE,645,FALSE,,Titanfall™ 2: Angel City's Most Wanted Bundle
Origin.OFR.50.0001915,Titanfall™ 2: Colony Reborn Bundle,Titanfall™ 2: Colony Reborn Bundle,/store/titanfall/titanfall-2/addon/titanfall-2-colony-reborn-bundle,TRUE,645,FALSE,,Titanfall™ 2: Colony Reborn Bundle
Origin.OFR.50.0001926,Titanfall™ 2: Monarch's Reign Bundle,Titanfall™ 2: Monarch's Reign Bundle,/store/titanfall/titanfall-2/addon/titanfall-2-monarchs-reign-bundle,TRUE,645,FALSE,,Titanfall™ 2: Monarch's Reign Bundle
Origin.OFR.50.0002226,Titanfall™ 2: Prime Titan Bundle,Titanfall™ 2: Prime Titan Bundle,/store/titanfall/titanfall-2/addon/titanfall-2-prime-titan-bundle,TRUE,645,FALSE,,Titanfall™ 2: Prime Titan Bundle
Origin.OFR.50.0002500,Titanfall® 2: Jump Start Pack,Titanfall® 2: Jump Start Pack,/store/titanfall/titanfall-2/addon/titanfall-2-jump-start-pack,TRUE,645,FALSE,,Titanfall® 2: Jump Start Pack
OFB-EAST:109549424,GRID 2™,GRID 2™,/store/toca-touring-car/grid-2,FALSE,,FALSE,,GRID 2™
OFB-EAST:59715,Tom Clancy's Splinter Cell Conviction™ Deluxe Edition,Tom Clancy's Splinter Cell Conviction™ Deluxe Edition,/store/tom-clancy/tom-clancys-splinter-cell-conviction,FALSE,,FALSE,,Tom Clancy’s Splinter Cell Conviction™ Deluxe Edition
